"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4V5STTV4","journalArticle","2015","Kim, Hye Kyung; Niederdeppe, Jeff; Graham, Meredith; Olson, Christine; Gay, Geri","Effects of Online Self-Regulation Activities on Physical Activity Among Pregnant and Early Postpartum Women.","Journal of Health Communication","","10810730","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=110067377&site=ehost-live&authtype=ip,sso&custid=s4392798","Physical and psychological changes that occur during pregnancy present a unique challenge for women's physical activity. Using a theory-based prospective design, this study examines the effects of pregnant women's (a) physical activity cognitions (self-efficacy, outcome expectancy, and safety beliefs) and (b) online self-regulation activities (goal-setting and self-monitoring) on subsequent changes in their physical activity intentions and behavior during pregnancy and immediately postpartum. The authors used data from three panel surveys administered to pregnant women enrolled in a web-based intervention to promote healthy pregnancy and postpartum weight, as well as log data on their use of self-regulatory features on the intervention website. Perceived self-efficacy and perceived safety of physical activity in pregnancy enhanced subsequent intentions to be physically active. Repeated goal-setting and monitoring of those goals helped to maintain positive intentions during pregnancy, )","2015","2020-06-05 21:15:26","2020-06-05 21:15:26","","1115 - 1124","","10","20","","","","","","","","","","","","","","","","","","","","","Internet; Research; Research methodology; Comparative studies; Self-efficacy; Pregnancy; Intention; Physical activity; Health behavior; Evaluation of human services programs; Goal (Psychology); Pregnancy – Psychological aspects; Research funding; Computer network resources; Evaluation research; Medical cooperation; Motor ability; Pregnant women; Puerperium; Puerperium – Psychological aspects; Randomized controlled trials; Self-monitoring (Psychology)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S43SBN3H","journalArticle","2012","","The Accuracy of self-reports of social network site use: Comparing survey responses to server logs.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=85900620&site=ehost-live&authtype=ip,sso&custid=s4392798","Researchers often rely on surveys to measure social network site (SNS) use; however, the accuracy of such self-reports is unknown. This paper assesses the accuracy of self-reports of SNS activity by matching survey responses with server log data from Facebook.com. Findings suggest that while large surveys can accurately estimate the average size of SNS networks, selfreports tend to overestimate activities such as posting, commenting, liking, and private messaging. Self-reported survey data was most accurate for those activities that are most commonly performed. Less frequent users of the site displayed the lowest level of accuracy, reporting a propensity to perform activities that was not reflected in the survey logs. These findings suggest a lack of understanding about the activities being measured and/or a social desirability bias. Based on these findings we submit recommendations for ways in which researchers can optimize the accuracy of their behavioral self-report measures of SNS)","2012","2020-06-05 21:15:25","2020-06-05 21:15:25","","1 - 23","","","","","","","","","","","","","","","","","","","","","","","","Communication; Surveys; Social networks; Social network theory; Self-evaluation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2Z8X76GL","journalArticle","2017","Kim, Eunkyung; Scheufele, Dietram A.; Han, Jeong Yeob; Shah, Dhavan","Opinion Leaders in Online Cancer Support Groups: An Investigation of Their Antecedents and Consequences.","Health Communication","","10410236","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=120040466&site=ehost-live&authtype=ip,sso&custid=s4392798","With a focus on the nature and dynamic process of social interactions among breast cancer patients, this study argues that the notion of opinion leaders can be another crucial factor in explaining positive psychosocial health outcomes within computer-mediated social support (CMSS) groups. This study investigates the relationship between opinion leaders and their psychosocial health benefits by considering two overarching questions: (a) Who are the opinion leaders? (b) What role do these opinion leaders play in explaining health outcomes? The data analyzed in this study resulted from merging human-coded content analysis of discussion group messages, action log data analysis of interactive health system usage, and longitudinal survey data. Surveys were administered to 221 women with breast cancer; participants were provided free access to and training for the CMSS groups developed by the Comprehensive Health Support System (CHESS) project. The findings suggest that opinion leaders obtai)","2017","2020-06-05 21:15:25","2020-06-05 21:15:25","","142 - 151","","2","32","","","","","","","","","","","","","","","","","","","","","Personality; Regression analysis; Communication; Surveys; Content analysis; Health; Telematics; Quality of life; Psychology; Social support; Thematic analysis; Texas; Ethnic groups; Body image; Therapeutics; Health behavior; Wisconsin; Educational attainment; Support groups; Information resources; Self-evaluation; Descriptive statistics; Research funding; Randomized controlled trials; Adjustment (Psychology); Attitude (Psychology); Breast cancer patients; Breast cancer treatment; Breast tumors; Cancer patient psychology; Cancer treatment; Connecticut; Correlation (Statistics); Health literacy; Health outcome assessment; Internet & society; Mental depression; Psychological tests; Psychosocial factors; Scale analysis (Psychology); Social history – 21st century; Social interaction; Specialty hospitals; Statistical reliability; Statistical sampling; Support groups for cancer patients; Trend setters","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QLRMTCPZ","journalArticle","2017","","The impact of news factors and position on users' selection decisions on a news aggregator website.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=135749376&site=ehost-live&authtype=ip,sso&custid=s4392798","Purpose: News factors and position can potentially impact users' decisions to click on a news result on the news aggregator website Google News. Considering the lexicographic heuristics, it can be assumed that news factors and the news position are attributes that influence selection decisions, whereby position is the preferred attribute only in a habitualized/heuristic situation context. Design/methodology: The online news selection of 47 users on Google News was recorded via eye tracking. The users generated 90 search results on Google News that were analyzed by conducting a content analysis. After the eye tracking session, users responded to open and closed questions about the reasons for their news selection. Findings: After taking the various methods for data collection into account, the news factors impact, reach, actuality and continuity were found to be important in the selection process. The selection decisions on the website Google News seem less habitual than the selection )","2017","2020-06-05 21:15:25","2020-06-05 21:15:25","","1 - 29","","","","","","","","","","","","","","","","","","","","","","","","Websites; eye tracking; information seeking; Content analysis; Acquisition of data; Google News; Heuristic; news aggregator website; News aggregators; news factors; news values; online selection process; selection decisions; selection reasons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVRPSQQ7","journalArticle","2017","","Explicating Textisms in Mediated Communication: A Codebook for Analyzing Nonverbal Cues in Text Messages.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=135749334&site=ehost-live&authtype=ip,sso&custid=s4392798","Text messages facilitate interaction across interpersonal, organizational, intergroup, small-group, and mass media contextual levels of communication. Though some people compose formal text messages using proper spelling, grammar, and punctuation, others integrate non-standardized textual cues such as emoticons, intentional misspellings, exaggerated capitalizations, abbreviations, and acronyms. Several studies describe and organize these emergent cues within labels such as cyberlanguage (Christopherson, 2011), textual adaptations (Cingel & Sundar, 2012), textese (Drouin & Driver, 2012), textisms (Kemp, 2010; Kemp & Bushnell, 2011; Powell & Dixon, 2011), and computer-mediated communication cues (Vandergriff, 2013). Yet, with many different labels, it becomes difficult to accurately track and describe this phenomenon. This study posits that the label textism can be used to unite this grouping. A variety of questions can be posed in this vein: What are textisms? How do they function? How)","2017","2020-06-05 21:15:25","2020-06-05 21:15:25","","1 - 31","","","","","","","","","","","","","","","","","","","","","","","","CMC; text messaging; Text messages (Telephone systems); Nonverbal communication; nonverbals; Programming languages; Punctuation; Spelling errors; textisms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPEXUXB7","journalArticle","2019","Robbins, Rebecca; Krebs, Paul; Rapoport, David M.; Jean-Louis, Girardin; Duncan, Dustin T.","Examining Use of Mobile Phones for Sleep Tracking Among a National Sample in the USA.","Health Communication","","10410236","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=135961189&site=ehost-live&authtype=ip,sso&custid=s4392798","Mobile technology has been designed to serve a number of functions relating to health, but we know little about individuals who use these tools to track sleep. This study utilized data from a cross-sectional, geographically diverse survey of adults in the USA (N = 934). Among the sample, 28.2% (n = 263) report current use of a mobile phone for sleep tracking. Income and gender were significant correlates of sleep tracking (p < 0.05). Compared to a poor diet, a reported ""excellent"" diet was associated with sleep tracking (p < 0.05). Interestingly, compared to individuals who never smoke, report of smoking ""everyday"" was associated with sleep tracking (p < 0.05). Finally, individuals who reported current use of their mobile device for other health functions (e.g., chat with their doctor or log symptoms) were more likely to report sleep tracking on their mobile device (p < 0.05). Results appear to suggest sleep tracking is common among individuals with good general health. [ABSTRACT FROM)","2019","2020-06-05 21:15:25","2020-06-05 21:15:25","","545 - 551","","5","34","","","","","","","","","","","","","","","","","","","","","Cell phones; Mobile apps; Sleep; Health behavior; Social cognitive theory; Patient monitoring; Public health – United States; Social perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WGHACJ26","journalArticle","2018","Mukerjee, Subhayan; Majó-Vázquez, Sílvia; González-Bailón, Sandra","Networks of Audience Overlap in the Consumption of Digital News.","Journal of Communication","","00219916","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=128300329&site=ehost-live&authtype=ip,sso&custid=s4392798","How do people consume news online? Here, we propose a novel way to answer this question using the browsing behavior of web users and the networks they form while navigating news content. In these networks, two news outlets are connected if they share a fraction of their audiences. We propose two crucial improvements to the methodology employed in previous research: a statistical test to filter out non-significant overlap between sites; and a thresholding approach to identify the core of the audience network. We explain why our approach is better than previous approaches using two data sets: one tracks digital news consumption during the 2016 Brexit referendum in the United Kingdom and the other during the 2016 Presidential Election in the United States. We show that our filtering technique produces a completely different ranking of top sites, uncovering structural properties in the audience network that would go unnoticed otherwise. [ABSTRACT FROM AUTHOR], Copyright of Journal of Comm)","2018","2020-06-05 21:15:24","2020-06-05 21:15:24","","26 - 50","","1","68","","","","","","","","","","","","","","","","","","","","","Social network analysis; Web; Centralization; Digital News; Digital-born Media; Fragmentation; Legacy Media; Mass media audiences; Media consumption; Network Analysis; News websites; Web browsing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76BIUN9W","journalArticle","2018","","Loved and Feared in Fortress Europe: Framing the European Refugee Crisis.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=135748432&site=ehost-live&authtype=ip,sso&custid=s4392798","Background: The European refugee crisis is an important topic on media, poltical, and public agendas. Media inevitably employ certain frames, which may influence public perceptions of the issue. Due to its scope and impact, its continuing prevalence on the media-agenda and the divisiveness of public debate, new research is needed to understand the media's framing of the issue. Therefore, this study analyzes the frames used by two Dutch newspapers (de Volkskrant and de Telegraaf) in their portrayal of the refugee crisis of 2015-2016. In addition, it is one of few studies to track changes in framing over time as the crisis develops. Method: Inductive framing analysis was used to study 268 news articles from the height of the crisis (April 2015 to March 2016). Results: Portrayal of the refugee crisis consists of ten different frames and counter frames. The frames are communicated on the level of the refugee, on the level of the crisis as an event, and on a societal level. Results show th)","2018","2020-06-05 21:15:24","2020-06-05 21:15:24","","1 - 43","","","","","","","","","","","","","","","","","","","","","","","","Public opinion; 2015-; European Migrant Crisis; Political parties – Europe; Refugees – Europe; Social impact","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBYL3L57","journalArticle","2019","Kessler, Sabrina Heike; Zillich, Arne Freya","Searching Online for Information About Vaccination: Assessing the Influence of User-Specific Cognitive Factors Using Eye-Tracking.","Health Communication","","10410236","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=137944516&site=ehost-live&authtype=ip,sso&custid=s4392798","In Germany, the Internet is gaining increasing importance for laypeople as a source of health information, including information about vaccination. While previous research has focused on the characteristics of online information about vaccination, this study investigated the influence of relevant user-specific cognitive factors on users' search behavior for online information about vaccination. Additionally, it examined how searching online for information about vaccination influences users' attitudes toward vaccination. We conducted an experimental study with 56 undergraduate students from a German university that consisted of a survey and eye-tracking while browsing the Internet, followed by a content analysis of the eye-tracking data. The results show that the users exposed themselves to balanced and diverse online information about vaccination. However, none of the examined cognitive factors (attitude toward vaccination, attitude salience, prior knowledge about vaccination, need f)","2019","2020-06-05 21:15:24","2020-06-05 21:15:24","","1150 - 1158","","10","34","","","","","","","","","","","","","","","","","","","","","Cognition; Germany; Eye tracking; Vaccination; Health literacy; Anti-vaccination movement; Consumer attitudes; Health information services; Information-seeking behavior; Internet searching; Undergraduates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRTKBDMW","journalArticle","2017","Zhang, Yuchi; Trusov, Michael; Stephen, Andrew T.; Jamal, Zainab","Online Shopping and Social Media: Friends or Foes?","Journal of Marketing","","00222429","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=126087332&site=ehost-live&authtype=ip,sso&custid=s4392798","As social network use continues to increase, an important question for marketers is whether consumers’ online shopping activities are related to their use of social networks and, if so, what the nature of this relationship is. On the one hand, spending time on social networks could facilitate social discovery, meaning that consumers “discover” or “stumble upon” products through their connections with others. Moreover, cumulative social network use could expose consumers to new shopping-related information, possibly with greater marginal value than the incremental time spent on a shopping website. This process may therefore be associated with increased shopping activity. On the other hand, social network use could be a substitute for other online activities, including shopping. To test the relationship between social network use and online shopping, the authors leverage a unique consumer panel data set that tracks people’s browsing of shopping and social network websites and their onli)","2017","2020-06-05 21:15:24","2020-06-05 21:15:24","","24 - 41","","6","81","","","","","","","","","","","","","","","","","","","","","Social media; Websites; social networks; Social networks; electronic commerce; Time management; retailing; Consumer behavior; Online shopping; online shopping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GKA7QGPB","journalArticle","2018","","Social support reception and provision in digital Substance Use Disorder support groups: How self-efficacy moderates effects on substance use.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=135748273&site=ehost-live&authtype=ip,sso&custid=s4392798","Background: Addiction recovery involves many challenges that can be addressed by social support exchange. As growing numbers of individuals in addiction recovery use online support forums, it is crucial to understand how giving and receiving different types of social support online can affect recovery outcomes, and how these effects may be moderated by individual characteristics like self-efficacy. Methods: This study applied quantitative content analysis, three waves of survey data, and system use log data, to examine the benefits accrued from receiving and providing informational and emotional support in an online forum for substance use disorders (SUDs). We assessed relationships between support exchange and substance use outcomes (risky drinking days, illicit drug use days) at two time points (6 months and 12 months). We also assessed the interaction between self-efficacy and social support exchange in influencing substance use outcomes. Results: Receiving more emotional support w)","2018","2020-06-05 21:15:23","2020-06-05 21:15:23","","1 - 35","","","","","","","","","","","","","","","","","","","","","","","","self-efficacy; Self-efficacy; Social support; Support groups; alcohol and drug use; Drug abuse; emotional support reception; online support groups; social support expression; Substance use disorder; Substance-induced disorders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WIJLKHNT","journalArticle","2016","Scharkow, Michael","The Accuracy of Self-Reported Internet Use—A Validation Study Using Client Log Data.","Communication Methods & Measures","","19312458","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=114081166&site=ehost-live&authtype=ip,sso&custid=s4392798","The vast majority of empirical research on online communication, or media use in general, relies on self-report measures instead of behavioral data. Previous research has shown that the accuracy of these self-report measures can be quite low, and both over- and underreporting of media use are commonplace. This study compares self-reports of Internet use with client log files from a large household sample. Results show that the accuracy of self-reported frequency and duration of Internet use is quite low, and that survey data are only moderately correlated with log file data. Moreover, there are systematic patterns of misreporting, especially overreporting, rather than random deviations from the log files. Self-reports for specific content such as social network sites or video platforms seem to be more accurate and less consistently biased than self-reports of generic frequency or duration of Internet use. The article closes by demonstrating the consequences of biased self-reports and )","2016","2020-06-05 21:15:23","2020-06-05 21:15:23","","13 - 27","","1","10","","","","","","","","","","","","","","","","","","","","","Internet; Social networks; Social network theory; Extranets (Computer networks); Internet videoconferencing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E4C9F4JQ","journalArticle","2018","Wang, Hua; Singhal, Arvind","Audience-centered discourses in communication and social change: the ‘Voicebook’ of Main Kuch Bhi Kar Sakti Hoon, an entertainment-education initiative in India.","Journal of Multicultural Discourses","","17447143","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=130722096&site=ehost-live&authtype=ip,sso&custid=s4392798","In a world where development is unequal and dominant discourses are strident, communication strategies that both listen and speak to the needs and aspirations of the marginalized are few and far between. In this article, we investigated Main Kuch Bhi Kar Sakti Hoon (MKBKSH), an entertainment-education initiative in India that strategically utilized storytelling on television, radio and digital platforms to question and challenge hegemonic patriarchal discourses. In so doing, MKBKSH not only garnered a staggering audience of 400 million, it pioneered the use of an interactive voice response (IVR) system to invite feedback from diverse audience members and to track their engagement with the programme in real time. Our analysis documents 1.7 million calls from over 390,000 unique phone numbers. Given the high penetration of mobile telephony in India, and its uniquely invitational nature, the IVR system enabled women, youth and the less privileged, to access curated content, answer questi)","2018","2020-06-05 21:15:23","2020-06-05 21:15:23","","176 - 191","","2","13","","","","","","","","","","","","","","","","","","","","","Educational technology; ICT4D; India; gender equality; communication for development and social change; Communication strategies; Entertainment-education; Information & communication technologies; Interactive voice response (Telecommunication); interactive voice response system; Social change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3DSR4SM","journalArticle","2018","","What You See Is What You Know: The Influence of Involvement and Eye Movement on Online Users' Knowledge Acquisition.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=135747857&site=ehost-live&authtype=ip,sso&custid=s4392798","News websites have become a major source of information for citizens in western countries. Although a lot of research focuses on how internet use affects knowledge acquisition little is known about how individual websites are used and how this is connected to knowledge gain. This study focuses on how involvement affects attention and how recipients learn from individual website use. Therefore, theoretical perspectives of Multimedia Learning Theory and the Cognitive Mediation Model are integrated. To test our assumption, an eye-tracking experiment was combined with a log-file analysis and an online-survey. Our results show that websites are mostly used as a text-based medium, while mult-media elements are rarely used. Users' involvement influences fixations on the central text at a website. Furthermore, knowledge gain can mainly be explained by the fixation duration of the central text. [ABSTRACT FROM AUTHOR], Copyright of Conference Papers – International Communication Association is)","2018","2020-06-05 21:15:23","2020-06-05 21:15:23","","1 - 28","","","","","","","","","","","","","","","","","","","","","","","","Social media; Online information services; News websites; Internet surveys; Western countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKVHFGGL","journalArticle","2020","Sahni, Navdeep S.; Nair, Harikesh S.","Sponsorship Disclosure and Consumer Deception: Experimental Evidence from Native Advertising in Mobile Search.","Marketing Science","","07322399","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=143309480&site=ehost-live&authtype=ip,sso&custid=s4392798","An innovative large-scale field experiment studying advertising disclosure and consumer deception in mobile search. Recent advances in advertising technology have lead to the development of ""native advertising,"" which is a format of advertising that mimics the other nonsponsored content on the medium. Whereas advertisers have rapidly embraced the format on a variety of digital media, regulators have expressed serious concerns about whether this format materially deceives consumers because the advertising disclosure is incomplete or inappropriate. This has reignited a longstanding debate about the distinction between advertising and content in media markets, and how it affects consumers. This paper contributes to this debate by providing empirical evidence from a randomized experiment conducted on native advertising at a mobile restaurant-search platform. We experimentally vary the format of paid-search advertising, the extent to which ads are disclosed to over 200,000 users, and track)","2020","2020-06-05 21:15:22","2020-06-05 21:15:22","","5 - 32","","1","39","","","","","","","","","","","","","","","","","","","","","media; mobile; field experiments; platforms; disclosure; consumer deception; native advertising; paid search; restaurants","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V63A9A3Z","journalArticle","2017","Araujo, Theo; Wonneberger, Anke; Neijens, Peter; de Vreese, Claes","How Much Time Do You Spend Online? Understanding and Improving the Accuracy of Self-Reported Measures of Internet Use.","Communication Methods & Measures","","19312458","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=125434133&site=ehost-live&authtype=ip,sso&custid=s4392798","Given the importance of survey measures of online media use for communication research, it is crucial to assess and improve their quality, in particular because the increasingly fragmented and ubiquitous usage of internet complicates the accuracy of self-reported measures. This study contributes to the discussion regarding the accuracy of self-reported internet use by presenting relevant factors potentially affecting biases of self-reports and testing survey design strategies to improve accuracy. Combining automatic tracking data and survey data from the same participants (N = 690) confirmed low levels of accuracy and tendencies of over-reporting. The analysis revealed biases due to a range of factors associated with the intensity of (actual) internet usage, propensity to multitask, day of reference, and the usage of mobile devices. An anchoring technique could not be proved to reduce inaccuracies of reporting behavior. Several recommendations for research practice follow from these f)","2017","2020-06-05 21:15:22","2020-06-05 21:15:22","","173 - 190","","3","11","","","","","","","","","","","","","","","","","","","","","Online social networks; Data analysis; Self-evaluation; Internet surveys; Internet usage monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XYQMSV92","journalArticle","2020","Sadasivan, Jishnu; Seelamantula, Chandra Sekhar; Muraka, Nagarjuna Reddy","Speech Enhancement Using a Risk Estimation Approach.","Speech Communication","","01676393","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=141214139&site=ehost-live&authtype=ip,sso&custid=s4392798","• In this paper, we develop a risk estimation framework for speech enhancement, where we optimize an unbiased estimate of the risk instead of the actual risk. The estimated risk is expressed solely as a function of the noisy observations and noise statistics. Hence, the denoiser obtained by minimizing the risk estimate does not require the clean speech prior. The stateof- the-art image denoising techniques optimize Steins unbiased risk estimate (SURE), which is an unbiased estimate of MSE, to obtain the optimum denoising function. Even though the MSE is a widely and successfully used distortion measure for signal denoising, in speech processing applications, distortion measures such as Itakura-Saito (IS), hyperbolic-cosine (cosh), weighted cosh, are known to be more perceptually relevant than MSE. Considering this into account, in this paper, we solve the speech denoising problem within the framework of perceptual risk estimation (wherein we derive unbiased estimates of speech-specifi)","2020","2020-06-05 21:15:22","2020-06-05 21:15:22","","12 - 29","","","116","","","","","","","","","","","","","","","","","","","","","Image denoising; Intelligibility of speech; Matrix decomposition; Nonnegative matrices; Objective and subjective assessment; Perceptual distortion measure; Signal denoising; Speech enhancement; Speech enhancement (Speech processing systems); Stein's lemma; Unbiased risk estimation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V7QVX3W9","journalArticle","2020","Hunter, Eric J.; Cantor-Cutiva, Lady Catherine; van Leer, Eva; van Mersbergen, Miriam; Nanjundeswaran, Chaya Devie; Bottalico, Pasquale; Sandage, Mary J.; Whitling, Susanna","Toward a Consensus Description of Vocal Effort, Vocal Load, Vocal Loading, and Vocal Fatigue.","Journal of Speech, Language & Hearing Research","","10924388","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=141947500&site=ehost-live&authtype=ip,sso&custid=s4392798","Purpose: The purpose of this document is threefold: (a) review the uses of the terms “vocal fatigue,” “vocal effort,” “vocal load,” and “vocal loading” (as found in the literature) in order to track the occurrence and the related evolution of research; (b) present a “linguistically modeled” definition of the same from the review of literature on the terms; and (c) propose conceptualized definitions of the concepts. Method: A comprehensive literature search was conducted using PubMed/MEDLINE, Embase, Cochrane Central Register of Controlled Trials, and Scientific Electronic Library Online. Four terms (“vocal fatigue,” “vocal effort,” “vocal load,” and “vocal loading”), as well as possible variants, were included in the search, and their usages were compiled into conceptual definitions. Finally, a focus group of eight experts in the field (current authors) worked together to make conceptual connections and proposed consensus definitions. Results: The occurrence and frequency of “vocal lo)","2020","2020-06-05 21:15:21","2020-06-05 21:15:21","","509 - 532","","2","63","","","","","","","","","","","","","","","","","","","","","Literature reviews; Focus groups; Linguistics; Fatigue; Voice; Bibliometrics; Data extraction; Online information services; Research funding; Consensus (Social sciences); Data analysis software; Information storage & retrieval systems – Medical care; Latent semantic analysis; Medical information storage & retrieval systems; MEDLINE; Retrospective studies; Systematic reviews (Medical research); Voice disorders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2M4BSRMQ","journalArticle","2019","HAẞLER, JÖRG; MAURER, MARCUS; OSCHATZ, CORINNA","What You See Is What You Know: The Influence of Involvement and Eye Movement on Online Users' Knowledge Acquisition.","International Journal of Communication (19328036)","","19328036","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=139171914&site=ehost-live&authtype=ip,sso&custid=s4392798","News websites have become a major source of information for citizens in Western countries. Although much research has focused on how Internet use affects knowledge acquisition, little is known about how individual websites are used and how that is connected to knowledge gain. This study focuses on how involvement affects attention and how recipients learn from individual website use, integrating theoretical perspectives of multimedia learning theory and the cognitive mediation model. To test our assumption, an eye-tracking experiment was combined with a log file analysis and an online survey. Our results show that users mostly focus on text on news websites, whereas multimedia elements (e.g., pictures or videos) are rarely used. Users' involvement further influences fixations on the central text of a website. Moreover, knowledge acquisition can be explained primarily by the fixation duration on the central text. [ABSTRACT FROM AUTHOR], Copyright of International Journal of Communicati)","2019","2020-06-05 21:15:21","2020-06-05 21:15:21","","3739 - 3763","","","13","","","","","","","","","","","","","","","","","","","","","Communication; eye tracking; Eye tracking; News websites; cognitive mediation model; Knowledge acquisition (Expert systems); online communication; Videos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5W5L6UE","journalArticle","2019","BRATU, SOFIA","NUTRITIONAL GENOMICS IN PERSONALIZED MEDICINE: DATA-DRIVEN CUSTOMIZED TREATMENTS AND LIFESTYLE-BASED DISEASE MANAGEMENT AND PREVENTION.","Linguistic & Philosophical Investigations","","18412394","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=136796675&site=ehost-live&authtype=ip,sso&custid=s4392798","Despite the relevance of nutritional genomics in personalized medicine, only limited research has been conducted on this topic. Using and replicating data from ABS, CCHS, CRN, Euromonitor International, Ipsos Public Affairs, Mintel, and Statista, I performed analyses and made estimates regarding U.S. people who take nutritional supplements and top reasons for taking them (%, by age group and sex), healthy habits of U.S. adult supplement users vs. non-users (%), U.S. adults who use an app to track their diet and nutrition (%), proportion of calories from fresh food, packaged food, soft drinks, and alcoholic drinks (% of total calories purchased), prevalence of inadequate fruit and vegetable intake (%, age groups), and prevalence of usual intakes of sodium exceeding the tolerable upper intake level (%, by sex and age groups). The data for this article were collected through an online survey questionnaire and were analyzed via structural equation modeling on a sample of 4,800 respondents)","2019","2020-06-05 21:15:21","2020-06-05 21:15:21","","140 - 146","","","18","","","","","","","","","","","","","","","","","","","","","Public health; Genomics; personalized medicine; customized treatment; Dietary supplements; disease; Individualized medicine; nutritional genomics; Preventive medicine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
